centreline_id,avg_daily_vol,avg_weekday_daily_vol,avg_weekend_daily_vol,avg_wkdy_am_peak_vol,avg_wkdy_pm_peak_vol,avg_speed,avg_85th_percentile_speed,avg_95th_percentile_speed,avg_heavy_pct
3563761,1449.0,1449.0,,170.0,142.0,44.3,56.1,62.5,
3563796,397.0,397.0,,43.0,60.0,41.1,51.5,57.1,
3569437,11514.0,11514.0,,1410.0,991.0,,,,
3599986,15495.4,17521.4,10430.5,1466.0,1411.0,,,,
3614181,877.3,877.3,,117.0,78.0,19.4,28.1,31.4,
3633174,2255.0,2255.0,,98.0,493.0,,,,
3633443,30850.3,30850.3,,1615.0,2197.0,,,,
3633500,20708.7,20708.7,,1565.0,1314.0,,,,
3671662,31430.3,31430.3,,1870.0,2224.0,,,,
3671663,32862.3,32862.3,,2003.0,2270.0,,,,
3675265,3464.0,3464.0,,238.0,314.0,,,,
3719548,2232.0,2232.0,,128.0,188.0,,,,
3735806,496.0,496.0,,47.0,55.0,35.5,43.9,49.0,
3739890,11480.3,11480.3,,563.0,711.0,,,,
3766807,37543.3,37543.3,,2972.0,2810.0,,,,
3766842,19666.0,19666.0,,1656.0,1500.0,,,,
3800927,54856.0,54856.0,,4691.0,4658.0,62.7,73.1,79.3,
3814295,363.3,363.3,,24.0,30.0,26.3,34.6,39.4,
3814811,24206.3,24206.3,,2465.0,1842.0,,,,
3814960,18887.3,18887.3,,1357.0,1624.0,,,,
3829223,13651.0,14171.6,12349.5,1046.0,1146.0,63.1,71.8,77.8,
3829272,8928.3,8928.3,,722.0,728.0,,,,
3829409,9448.0,9448.0,,645.0,757.0,,,,
3841896,12201.7,12353.8,11821.5,525.0,1244.0,,,,
3842020,5871.0,5871.0,,693.0,483.0,,,,
3872911,12593.3,12593.3,,791.0,1091.0,,,,
3872912,8865.0,8865.0,,653.0,750.0,44.2,49.8,56.3,
3890945,6682.0,6682.0,,471.0,548.0,33.9,41.4,44.8,
3897184,14546.0,14546.0,,1568.0,903.0,,,,
3897484,468.3,468.3,,59.0,44.0,29.8,41.6,46.3,
3897559,1254.3,1254.3,,98.0,97.0,,,,
3897681,6931.0,6931.0,,444.0,507.0,45.2,53.2,58.4,
3897788,328.0,328.0,,25.0,33.0,25.5,32.8,34.8,
3905080,720.0,720.0,,71.0,76.0,31.4,38.5,42.7,
3948466,24954.7,24954.7,,2100.0,2070.0,55.9,64.0,69.1,
3959332,3802.1,3862.2,3652.0,243.0,246.0,,,,0.176
3959348,811.0,811.0,,50.0,77.0,20.6,29.9,34.6,
3959496,11016.0,11016.0,,707.0,848.0,40.3,48.7,53.8,
3969571,4517.0,4825.7,4054.0,304.0,365.0,32.7,39.8,44.5,
3969874,17121.0,17121.0,,1508.0,1644.0,,,,
3994385,5392.6,5392.6,,300.0,317.0,,,,0.033
4015060,9485.3,10433.8,7114.0,1262.0,666.0,,,,
4023418,9725.7,9725.7,,578.0,765.0,,,,
4030552,28064.3,28064.3,,1985.0,2222.0,31.3,43.2,49.1,
4030663,4957.0,4957.0,,559.0,329.0,,,,
4050629,787.7,787.7,,46.0,78.0,26.6,33.9,38.0,
4110391,1581.0,1581.0,,112.0,133.0,40.7,48.1,52.6,
4124713,2217.0,2217.0,,210.0,200.0,40.5,49.5,54.8,
4132242,1014.0,1014.0,,120.0,114.0,35.1,43.2,48.3,
4153039,438.7,438.7,,28.0,51.0,30.6,39.3,44.5,
4153067,9286.7,9286.7,,1116.0,605.0,,,,
4153077,22174.7,22174.7,,1517.0,1546.0,62.6,69.8,76.5,
4153965,18314.3,18314.3,,1865.0,1539.0,,,,
4173387,23005.7,23005.7,,1360.0,1768.0,,,,
4206469,6640.0,6640.0,,534.0,606.0,45.9,52.3,57.0,
4206638,1596.3,1596.3,,242.0,190.0,45.8,54.5,60.0,
4223571,13144.7,13175.6,13067.5,1131.0,752.0,,,,
4228470,29673.7,29673.7,,2219.0,2276.0,,,,
4228718,20506.0,20506.0,,2524.0,1147.0,,,,
4232512,647.0,647.0,,46.0,61.0,36.5,44.0,48.9,
4232679,301.0,301.0,,43.0,31.0,32.6,39.7,44.7,
4257358,7776.0,7776.0,,541.0,550.0,,,,
4257384,10568.0,10568.0,,487.0,994.0,,,,
4257405,5050.0,5050.0,,258.0,527.0,,,,
4306558,2780.0,2780.0,,274.0,304.0,37.4,44.1,48.8,
4309348,2214.0,2214.0,,134.0,182.0,42.7,49.7,54.3,
4330138,2668.7,2668.7,,528.0,285.0,,,,
4333290,1869.0,1869.0,,143.0,175.0,,,,
4336107,24080.7,24080.7,,1624.0,1645.0,,,,
4336386,23667.7,23667.7,,1485.0,1755.0,43.7,52.9,58.4,
4347047,114.7,114.7,,8.0,10.0,23.5,34.6,41.7,
4355284,14882.0,14882.0,,1321.0,1277.0,57.2,67.4,73.7,
4368146,32949.3,32949.3,,2106.0,2404.0,53.7,59.7,64.7,
4368192,22949.0,22949.0,,1514.0,1966.0,,,,
4368195,44823.3,44823.3,,2954.0,3193.0,,,,
4374686,1355.0,1355.0,,148.0,152.0,34.4,39.5,43.7,
4378194,4936.7,5023.4,4720.0,316.0,414.0,,,,
4382042,18911.7,18911.7,,1415.0,1529.0,,,,
4417422,16741.0,17420.6,15042.0,742.0,1727.0,,,,
4429233,39206.7,39206.7,,2612.0,2947.0,,,,
4435020,36709.3,36709.3,,2525.0,2692.0,,,,
4435728,965.0,965.0,,85.0,131.0,,,,0.038
4436223,22431.0,22431.0,,1607.0,1906.0,,,,
4476173,24376.3,24376.3,,1452.0,1345.0,45.2,56.1,62.5,
4512492,12980.0,12980.0,,1230.0,905.0,61.3,69.7,76.0,
4515411,22196.4,22791.0,20710.0,2209.0,1491.0,,,,
4570662,15729.3,15729.3,,1665.0,1350.0,,,,
4570674,26945.3,26945.3,,2348.0,2469.0,,,,
4570685,6806.0,6806.0,,457.0,491.0,50.3,62.3,68.5,
4570695,11233.0,11233.0,,1022.0,991.0,63.4,70.0,76.1,
4570759,4355.0,4355.0,,515.0,339.0,,,,
4605051,19444.3,19444.3,,991.0,1999.0,,,,
4616704,14453.3,14453.3,,1767.0,784.0,,,,
4645038,11991.7,11991.7,,654.0,925.0,,,,
4684710,16693.7,16693.7,,996.0,1442.0,,,,
4684751,8699.9,8908.6,8178.0,578.0,637.0,,,,
4697714,12397.0,12397.0,,1278.0,754.0,,,,
4709499,13251.3,13251.3,,1261.0,1232.0,52.3,61.9,66.8,
4709500,19994.7,22331.4,14153.0,1996.0,2399.0,,,,
4709506,5716.0,5716.0,,441.0,564.0,40.3,47.2,49.7,
4709511,5018.0,5018.0,,353.0,480.0,37.4,47.0,52.4,
4709536,22513.7,22513.7,,1526.0,1715.0,55.3,63.8,69.4,
4720106,1492.0,1492.0,,186.0,104.0,38.9,46.4,49.9,
4723654,39123.7,39123.7,,2678.0,2863.0,,,,
4723667,1233.0,1233.0,,99.0,114.0,40.7,48.6,53.6,
4744579,837.0,837.0,,98.0,88.0,39.5,48.8,54.0,
4786610,644.7,644.7,,66.0,78.0,29.5,37.4,39.9,
4786672,10260.3,10260.3,,1194.0,871.0,,,,
4792368,6889.0,6889.0,,577.0,663.0,,,,
4792397,11730.3,11730.3,,775.0,1310.0,,,,
4792401,9406.0,9406.0,,948.0,865.0,51.1,58.9,63.9,
4807577,18593.7,18593.7,,1290.0,1582.0,,,,
4831556,35257.3,35257.3,,2796.0,3095.0,,,,
4833213,20476.0,20476.0,,1465.0,1646.0,,,,
4833329,2815.5,2815.5,,249.0,301.0,,,,
4840421,305.0,305.0,,25.0,28.0,17.5,27.3,31.7,
4840625,13851.6,14902.8,12099.7,1471.0,1027.0,,,,
4840733,11512.0,11512.0,,1251.0,807.0,,,,
4840740,1191.0,1191.0,,91.0,119.0,,,,
4845560,6873.3,6873.3,,492.0,541.0,,,,
4845565,2544.3,2544.3,,168.0,192.0,22.7,31.5,34.6,
4845569,633.7,633.7,,52.0,66.0,14.1,23.7,28.9,
4876070,44570.7,44570.7,,3082.0,3068.0,,,,
4876103,16343.3,16343.3,,1468.0,1096.0,,,,
4885295,2787.0,2787.0,,348.0,336.0,35.4,43.4,47.8,
4885338,1568.0,1568.0,,179.0,194.0,30.5,37.1,42.6,
4889373,14617.0,15561.4,12256.0,1249.0,1376.0,,,,0.026
4889971,2004.0,2004.0,,241.0,190.0,44.6,53.2,58.5,
4895516,2934.3,2934.3,,277.0,429.0,61.2,68.8,74.6,
4895534,67.3,67.3,,7.0,6.0,,,,
4907227,13950.0,13950.0,,677.0,1053.0,,,,
4907335,2910.3,2910.3,,320.0,239.0,,,,
4907540,853.7,853.7,,55.0,84.0,23.9,31.2,34.5,
4920122,8450.0,8450.0,,972.0,685.0,,,,
4940064,15567.7,15567.7,,1196.0,1202.0,51.1,59.1,64.5,
4940118,6566.7,6566.7,,898.0,381.0,,,,
4954980,9794.7,9794.7,,829.0,770.0,,,,
4968499,9469.7,9469.7,,948.0,615.0,,,,
4975185,13310.1,14196.4,11094.5,897.0,1630.0,,,,
4989811,7856.3,7856.3,,505.0,556.0,37.7,47.8,52.7,
4989825,9696.3,9696.3,,754.0,696.0,41.3,49.9,55.0,
4989914,258.0,258.0,,26.0,23.0,31.4,38.6,43.3,
4989940,8165.0,8165.0,,531.0,468.0,26.6,42.1,51.4,
4989955,2566.0,2566.0,,286.0,262.0,41.6,48.9,53.7,
4995842,13476.3,13476.3,,985.0,1157.0,,,,
4995843,12322.7,12322.7,,1405.0,820.0,,,,
5000479,1729.0,1729.0,,121.0,167.0,42.9,52.5,57.6,
5016225,2117.0,2117.0,,192.0,164.0,42.0,49.4,54.6,
5016334,3099.3,3099.3,,207.0,293.0,,,,
5024208,2708.0,2708.0,,262.0,233.0,37.5,44.1,49.1,
5024262,21266.0,21266.0,,1570.0,1794.0,,,,
5047759,9861.3,9861.3,,689.0,961.0,,,,
5066228,2564.3,2564.3,,191.0,207.0,33.6,39.9,44.7,
5066262,26099.4,27683.8,22138.5,1489.0,2594.0,,,,
5070474,7710.3,7710.3,,896.0,577.0,,,,
5070480,175.7,175.7,,13.0,14.0,27.9,37.9,43.2,
5070578,8287.0,8287.0,,590.0,700.0,54.7,63.7,69.3,
5070621,11984.3,11984.3,,873.0,946.0,,,,
5070833,12997.7,12997.7,,1106.0,1095.0,,,,
5087274,15659.3,15659.3,,1145.0,1320.0,,,,
5101510,1596.3,1596.3,,112.0,130.0,41.1,48.9,54.2,
5102026,13353.7,13353.7,,1263.0,1138.0,,,,
5145162,5717.3,5717.3,,809.0,437.0,,,,
5145339,232.0,232.0,,70.0,45.0,26.4,33.5,37.7,
5158941,10624.7,10624.7,,919.0,1081.0,,,,
5171281,406.0,406.0,,69.0,51.0,31.3,41.6,46.7,
5200648,5581.0,5581.0,,413.0,510.0,35.4,43.6,48.0,
5200661,18458.3,18458.3,,1582.0,1423.0,,,,
5200664,322.0,322.0,,13.0,21.0,33.6,44.1,48.7,
5200705,26004.0,26004.0,,1843.0,1750.0,49.4,59.5,66.7,
5200718,9384.0,9384.0,,902.0,894.0,50.2,57.8,62.8,
5200728,3511.3,3511.3,,328.0,350.0,,,,
5200830,1091.0,1091.0,,153.0,103.0,41.0,48.8,53.7,
5222646,124.0,124.0,,10.0,10.0,27.0,33.6,37.3,
5266155,21044.4,21997.8,18661.0,1662.0,1820.0,,,,
5266630,3655.7,3655.7,,247.0,367.0,,,,
5273417,6026.3,6026.3,,600.0,648.0,40.6,47.2,51.3,
5273439,7314.0,7314.0,,800.0,718.0,43.6,51.4,56.6,
5281643,8264.0,8264.0,,683.0,824.0,46.0,53.2,57.7,
5290012,527.7,527.7,,41.0,54.0,32.1,39.1,43.4,
5296758,938.0,938.0,,115.0,97.0,30.9,37.8,39.9,
5307255,11760.9,12568.2,9742.5,1140.0,1033.0,,,,
5329728,3003.0,3003.0,,354.0,186.0,,,,
5336642,31586.3,31586.3,,2349.0,1943.0,,,,
5336708,27861.7,27861.7,,1961.0,1908.0,,,,
5336931,2716.5,2716.5,,360.0,261.0,49.4,57.6,62.9,
5343334,4090.0,4090.0,,162.0,470.0,,,,
5343631,24015.3,24015.3,,1849.0,2168.0,,,,
5343655,21658.3,21658.3,,1765.0,1859.0,50.7,57.8,62.8,
5350220,12636.0,12636.0,,987.0,1207.0,44.6,54.2,59.2,
5353541,16199.4,16720.4,14897.0,916.0,1258.0,41.5,48.0,51.6,
5353566,25963.0,25963.0,,1923.0,2109.0,66.2,73.5,79.2,
5353610,5380.3,5380.3,,369.0,436.0,42.8,49.1,53.8,
5353614,6318.0,6318.0,,430.0,546.0,39.8,47.4,52.2,
5353633,18662.3,18662.3,,1109.0,1962.0,,,,
5359296,1061.0,1061.0,,77.0,96.0,36.4,43.7,47.9,
5370146,4780.0,4780.0,,360.0,485.0,44.9,52.6,58.0,
5378156,2813.3,2813.3,,245.0,254.0,,,,
5378159,5881.7,5881.7,,421.0,548.0,,,,
5386858,9816.0,9816.0,,691.0,805.0,42.3,51.2,56.1,
5386873,1623.0,1623.0,,107.0,48.0,33.9,42.9,47.8,
5391254,374.0,374.0,,22.0,33.0,30.9,43.3,49.7,
5391282,16371.0,16371.0,,1317.0,1341.0,58.0,66.5,71.6,
5413210,24222.3,24222.3,,1826.0,1998.0,,,,
5413225,22111.0,22111.0,,2087.0,1331.0,,,,
5413270,12814.7,12814.7,,1027.0,877.0,,,,
5439677,13322.0,13322.0,,1025.0,1028.0,,,,
5439687,1525.0,1525.0,,137.0,214.0,,,,
5439765,18482.0,18482.0,,1247.0,1260.0,55.2,64.3,71.3,
5444633,19189.3,19189.3,,864.0,2076.0,,,,
5458002,45673.3,45673.3,,2851.0,3349.0,,,,
5478971,1473.7,1926.6,341.5,125.0,258.0,,,,0.178
5479011,12527.7,12527.7,,1273.0,946.0,,,,
5482850,28005.0,28005.0,,1880.0,2127.0,71.7,77.8,117.5,
5504128,4003.7,4003.7,,339.0,342.0,44.5,52.1,57.0,
5504514,3638.3,3638.3,,216.0,322.0,,,,
5520409,11202.0,11202.0,,964.0,1093.0,,,,
5524307,20672.0,20672.0,,1638.0,1907.0,54.8,63.0,68.4,
5524341,21514.0,21514.0,,1731.0,1873.0,55.2,63.8,69.4,
5568478,17906.7,17906.7,,1194.0,1280.0,,,,
5581059,1264.0,1264.0,,140.0,148.0,24.1,32.8,36.2,
5581068,806.3,806.3,,110.0,96.0,28.5,36.4,39.8,
5588225,1907.3,1907.3,,228.0,192.0,38.4,46.1,49.9,
5588283,1669.0,1669.0,,72.0,164.0,47.3,56.4,62.5,
5588352,1838.0,1838.0,,161.0,176.0,32.0,38.7,43.3,
5604460,9825.0,10502.0,8132.5,578.0,1179.0,,,,
5611751,13750.7,13750.7,,1038.0,1091.0,,,,
5611768,2152.0,2152.0,,157.0,203.0,39.8,51.0,57.1,
5625173,1823.3,1823.3,,158.0,194.0,,,,
5625175,8909.0,8909.0,,732.0,870.0,,,,
5650639,2260.7,2260.7,,120.0,238.0,,,,
5656576,422.3,422.3,,28.0,47.0,34.0,43.5,49.1,
5656582,263.7,263.7,,16.0,26.0,34.0,44.1,49.8,
5662786,642.0,642.0,,58.0,91.0,32.0,39.2,44.4,
5662807,3367.0,3367.0,,430.0,358.0,46.8,54.9,61.9,
5663083,2612.0,2612.0,,366.0,274.0,44.1,51.8,56.8,
5668930,15164.0,15164.0,,828.0,1249.0,,,,
5674847,1540.3,1540.3,,122.0,113.0,43.8,52.3,57.6,
5674870,7425.3,7425.3,,635.0,484.0,,,,
5674924,16749.3,16749.3,,1035.0,1426.0,,,,
5704640,320.0,320.0,,23.0,43.0,34.5,42.7,48.3,
5704657,1711.1,1939.0,1141.5,155.0,187.0,42.2,49.1,53.7,
5704662,667.0,667.0,,83.0,71.0,42.5,52.3,58.3,
5716516,10381.0,10381.0,,848.0,888.0,47.9,54.4,59.5,
5716518,6625.0,6625.0,,561.0,635.0,49.4,57.3,62.7,
5716519,8612.0,8612.0,,701.0,766.0,,,,
5716520,10279.3,10279.3,,816.0,869.0,,,,
5729401,804.7,804.7,,53.0,78.0,,,,0.044
5738167,31364.3,31364.3,,2052.0,2313.0,,,,
5788492,18061.7,18061.7,,1217.0,1220.0,47.3,56.6,62.2,
5788493,10524.3,10524.3,,733.0,718.0,39.7,47.8,52.3,
5788494,6522.4,6943.8,5469.0,567.0,507.0,,,,0.067
5819510,1911.0,1911.0,,179.0,185.0,36.5,43.5,48.1,
5826158,22490.0,22490.0,,1792.0,1926.0,,,,
5826175,16663.7,16663.7,,975.0,935.0,44.0,56.8,65.0,
5843813,20709.7,20709.7,,1220.0,1545.0,,,,
5849817,14990.0,,14990.0,,,,,,
5853647,6494.3,6494.3,,483.0,610.0,,,,
5853716,11187.3,11187.3,,1060.0,1032.0,,,,
5866210,19917.0,19917.0,,1614.0,1634.0,,,,
5868170,9640.7,10126.6,8426.0,609.0,777.0,,,,
5868308,3532.0,3532.0,,288.0,468.0,39.1,46.5,51.7,
5944815,2398.1,2574.2,1958.0,181.0,229.0,25.0,32.9,37.1,
5944988,2204.0,2204.0,,227.0,258.0,31.9,37.7,41.0,
5945227,25982.0,25982.0,,1978.0,2329.0,,,,
5945988,1364.3,1364.3,,90.0,113.0,40.0,49.6,56.6,
5999107,7554.4,7581.2,7487.5,463.0,490.0,39.2,46.2,49.5,
5999109,6124.0,6124.0,,442.0,454.0,36.5,43.6,47.9,
5999112,15950.9,16495.8,14588.5,1356.0,1118.0,,,,
6002161,29313.3,29313.3,,2237.0,2691.0,,,,
6005898,2802.3,2802.3,,297.0,230.0,,,,
6044946,11515.3,11515.3,,846.0,911.0,,,,
6051905,11254.7,11769.2,9968.5,740.0,1177.0,,,,
6052170,12920.3,12920.3,,1285.0,924.0,,,,
6052173,12183.7,12183.7,,732.0,1178.0,,,,
6052297,20378.0,20378.0,,1335.0,1466.0,,,,
6058164,17977.7,17977.7,,1020.0,1293.0,,,,
6058215,22019.3,22019.3,,1704.0,1563.0,,,,
6082108,4242.0,4242.0,,305.0,334.0,25.0,33.3,37.9,
6088358,19233.7,19587.2,18350.0,1494.0,1477.0,,,,
6138279,14700.7,14700.7,,1012.0,1244.0,,,,
6144845,1500.0,1500.0,,90.0,132.0,40.9,49.4,54.6,
6148490,16441.3,16441.3,,1048.0,1312.0,,,,
6148565,41495.7,41495.7,,3213.0,3298.0,,,,
6151149,13815.9,13254.8,15218.5,1166.0,1089.0,,,,
6151494,129.7,129.7,,10.0,14.0,,,,0.069
6172462,16692.3,16692.3,,2355.0,1273.0,,,,
6173966,2837.7,2837.7,,201.0,237.0,,,,
6184045,3809.0,3877.4,3638.0,355.0,348.0,37.8,46.3,51.7,
6195737,12321.3,12321.3,,1043.0,839.0,,,,
6208975,17511.3,17511.3,,1123.0,1277.0,,,,
6208980,58239.0,58239.0,,5124.0,5106.0,,,,
6242227,1400.3,1400.3,,130.0,128.0,39.0,48.1,53.3,
6242278,1372.7,1372.7,,123.0,137.0,33.3,41.3,46.0,
6242279,1205.0,1205.0,,66.0,120.0,31.5,38.7,43.0,
6242369,2195.5,2195.5,,185.0,184.0,34.6,43.4,48.5,
6242399,1834.7,1834.7,,131.0,161.0,,,,
6242498,11856.7,11856.7,,924.0,992.0,,,,
6261355,2002.5,2002.5,,334.0,162.0,36.9,44.4,49.0,
6275626,2278.3,2278.3,,96.0,588.0,,,,
6275627,3028.0,3028.0,,291.0,586.0,64.3,73.3,79.0,
6275631,1481.3,1481.3,,101.0,197.0,54.0,64.1,69.7,
6282904,732.0,732.0,,88.0,92.0,35.4,43.8,48.6,
6291701,4228.0,4228.0,,361.0,345.0,57.5,67.6,72.9,
6291702,4211.0,4211.0,,357.0,359.0,57.6,67.7,72.6,
6291751,3619.7,3619.7,,367.0,261.0,,,,
6291757,3184.7,3184.7,,329.0,252.0,,,,
6291804,4437.3,4437.3,,395.0,370.0,,,,
6291825,8164.0,8164.0,,769.0,761.0,56.6,64.8,71.5,
6291949,1582.5,1582.5,,102.0,202.0,33.7,41.9,46.4,
6291950,1586.0,1586.0,,130.0,208.0,38.0,47.6,52.6,
6294638,13045.3,13045.3,,668.0,1544.0,,,,
6313056,15477.7,16531.6,12843.0,1211.0,1354.0,,,,
6314757,16779.3,16779.3,,951.0,1247.0,32.8,42.7,48.2,
6322173,13302.6,13962.2,12203.3,1087.0,982.0,,,,
6332527,1341.0,1341.0,,253.0,143.0,36.1,44.4,49.7,
6332557,17237.7,17237.7,,948.0,1508.0,,,,
6332605,16493.0,16493.0,,999.0,1322.0,,,,
6338808,14130.7,14130.7,,714.0,1317.0,,,,
6341027,10964.0,10964.0,,793.0,848.0,51.8,61.4,66.4,
6341033,9256.0,9256.0,,525.0,753.0,,,,
6341291,7104.3,7104.3,,373.0,708.0,,,,
6345158,19846.7,20596.4,17972.5,1816.0,1236.0,,,,
6349680,474.0,474.0,,70.0,28.0,,,,
6349684,6947.7,6947.7,,812.0,820.0,,,,
6349869,10386.0,10386.0,,589.0,809.0,51.2,58.3,63.4,
6349934,55344.7,55344.7,,3592.0,3482.0,,,,
6349994,5137.3,5137.3,,515.0,585.0,33.3,39.5,44.0,
